Precio,Barrios,Expensas,Ambientes,MetrosCuadrados,Direccion,Dolarizado,PrecioPesos,PrecioM2Pesos,ID,Latitud,Longitud
$ 750.000,"Lomas de Núñez, Núñez",$ 120.000 Expensas,3.0,60.0,"Manzanares 1639,Lomas de Núñez, Núñez, Buenos Aires, Argentina",no,750000.0,12500.0,53312317,,
$ 290.000,"Belgrano, Capital Federal",$ 42.000 Expensas,2.0,30.0,"Palpa ,Belgrano, Capital Federal, Buenos Aires, Argentina",no,290000.0,9666.666666666666,53312370,-34.569019600000004,-58.44667574613605
$ 450.000,"Balvanera, Capital Federal",$ 92.500 Expensas,3.0,83.0,"Moreno 1600,Balvanera, Capital Federal, Buenos Aires, Argentina",no,450000.0,5421.686746987952,53300952,-34.6130292,-58.3971285
$ 380.000,"Barracas, Capital Federal",$ 15.000 Expensas,1.0,30.0,"Olavarria al 1600,Barracas, Capital Federal, Buenos Aires, Argentina",no,380000.0,12666.666666666666,53300995,-34.6392332,-58.3703277
$ 380.000,"Flores, Capital Federal",$ 100.000 Expensas,2.0,52.0,"Jose bonifacio 1900,Flores, Capital Federal, Buenos Aires, Argentina",no,380000.0,7307.692307692308,53301025,-34.6304573,-58.4547022
$ 400.000,"Barracas, Capital Federal",$ 15.000 Expensas,,28.0,"Olavarria al 1600,Barracas, Capital Federal, Buenos Aires, Argentina",no,400000.0,14285.714285714286,53301098,-34.6392332,-58.3703277
$ 800.000,"Las Cañitas, Palermo",$ 87.000 Expensas,3.0,73.0,"INDALECIO CHENAUT 1727 2º,Las Cañitas, Palermo, Buenos Aires, Argentina",no,800000.0,10958.90410958904,53301139,,
$ 500.000,"Barracas, Capital Federal",$ 15.000 Expensas,3.0,48.0,"Olavarria al 1600,Barracas, Capital Federal, Buenos Aires, Argentina",no,500000.0,10416.666666666666,53301179,-34.6392332,-58.3703277
USD 550,"Belgrano R, Belgrano",,2.0,40.0,,si,533500.0,13337.5,53301334,46.3144754,11.0480288
$ 430.000,"Palermo Hollywood, Palermo",$ 30.000 Expensas,,45.0,"Nicaragua 5961,Palermo Hollywood, Palermo, Buenos Aires, Argentina",no,430000.0,9555.555555555557,53301521,-34.57874036122449,-58.437124591836735
$ 200.000,"Constitución, Capital Federal",$ 25.000 Expensas,1.0,1.0,"Brasil al 1700,Constitución, Capital Federal, Buenos Aires, Argentina",no,200000.0,200000.0,53301717,-34.6266691,-58.3769762
$ 700.000,"Villa Urquiza, Capital Federal",$ 147.000 Expensas,4.0,96.0,"AVENIDA OLAZABAL 4400,Villa Urquiza, Capital Federal, Buenos Aires, Argentina",no,700000.0,7291.666666666667,53301977,-34.5722549,-58.4783158
$ 320.000,"Barrio Norte, Capital Federal",$ 35.000 Expensas,2.0,33.0,"FRENCH 2600,Barrio Norte, Capital Federal, Buenos Aires, Argentina",no,320000.0,9696.969696969696,53302201,-34.5900117,-58.4008572
$ 500.000,"Palermo, Capital Federal",$ 80.000 Expensas,2.0,54.0,"Paraguay 5200, Palermo, Capital Federal, Argentina.,Palermo, Capital Federal, Buenos Aires, Argentina",no,500000.0,9259.25925925926,53302457,,
$ 500.000,"Villa Urquiza, Capital Federal",$ 110.000 Expensas,3.0,70.0,"AVENIDA OLAZABAL 4400,Villa Urquiza, Capital Federal, Buenos Aires, Argentina",no,500000.0,7142.857142857143,53302513,-34.5722549,-58.4783158
$ 600.000,"Recoleta, Capital Federal",$ 70.000 Expensas,2.0,60.0,"Paraguay 3012,Recoleta, Capital Federal, Buenos Aires, Argentina",no,600000.0,10000.0,53302615,-34.595639759183676,-58.409880928571425
$ 350.000,"Congreso, Capital Federal",$ 50.000 Expensas,2.0,42.0,"Av Corrientes  2100 20°,Congreso, Capital Federal, Buenos Aires, Argentina",no,350000.0,8333.333333333334,53302675,,
$ 350.000,"Congreso, Capital Federal",$ 50.000 Expensas,2.0,42.0,"Av Corrientes  2100 20°,Congreso, Capital Federal, Buenos Aires, Argentina",no,350000.0,8333.333333333334,53302675,,
$ 430.000,"Colegiales, Capital Federal",$ 53.000 Expensas,2.0,46.0,"Zabala  3500 2°,Colegiales, Capital Federal, Buenos Aires, Argentina",no,430000.0,9347.826086956522,53302762,,
USD 550,"Villa Urquiza, Capital Federal",$ 45.000 Expensas,2.0,47.0,"Aizpurúa 2500,Villa Urquiza, Capital Federal, Buenos Aires, Argentina",si,533500.0,11351.063829787234,53302827,-34.5782511,-58.4953238
$ 190.000,"Villa Devoto, Capital Federal",$ 35.000 Expensas,1.0,33.0,"Baigorria  4400 1°,Villa Devoto, Capital Federal, Buenos Aires, Argentina",no,190000.0,5757.575757575758,53302938,-34.6097833,-58.501337
$ 285.000,"Flores, Capital Federal",$ 50.000 Expensas,2.0,30.0,"Varela 10,Flores, Capital Federal, Buenos Aires, Argentina",no,285000.0,9500.0,53287681,-34.62988085918367,-58.465321367346945
$ 850.000,"Flores, Capital Federal",,5.0,3660.0,"Belaustegui al 3300,Flores, Capital Federal, Buenos Aires, Argentina",no,850000.0,232.24043715846997,53287686,,
$ 260.000,"Once, Capital Federal",$ 26.000 Expensas,1.0,26.0,"Bartolome Mitre 2600,Once, Capital Federal, Buenos Aires, Argentina",no,260000.0,10000.0,53287706,-34.6087822,-58.4032244
USD 1.200,"Palermo, Capital Federal",$ 140.000 Expensas,4.0,122.0,"HONDURAS 3700,Palermo, Capital Federal, Buenos Aires, Argentina",si,1164000.0,9540.983606557376,53287898,-34.5880763,-58.4311592
USD 800,"Núñez, Capital Federal",$ 1 Expensas,1.0,35.0,"Iberá 2485,Núñez, Capital Federal, Buenos Aires, Argentina",si,776000.0,22171.42857142857,53287977,-34.55391957142857,-58.46547047142857
USD 1.200,"Monserrat, Capital Federal",$ 1 Expensas,2.0,55.0,"Moreno 502,Monserrat, Capital Federal, Buenos Aires, Argentina",si,1164000.0,21163.636363636364,53288091,-34.611729999999994,-58.37364419492673
USD 800,"Núñez, Capital Federal",$ 1 Expensas,1.0,35.0,"Juana Azurduy 2580,Núñez, Capital Federal, Buenos Aires, Argentina",si,776000.0,22171.42857142857,53288095,-34.551932853061224,-58.46839641836734
USD 800,"Núñez, Capital Federal",$ 1 Expensas,1.0,35.0,"Juana Azurduy 2580,Núñez, Capital Federal, Buenos Aires, Argentina",si,776000.0,22171.42857142857,53288110,-34.551932853061224,-58.46839641836734
USD 900,"Núñez, Capital Federal",$ 1 Expensas,2.0,55.0,"Quesada 1764,Núñez, Capital Federal, Buenos Aires, Argentina",si,873000.0,15872.727272727272,53288116,-34.551086926530616,-58.456880393877555
USD 700,"Núñez, Capital Federal",,1.0,50.0,"Quesada 1970,Núñez, Capital Federal, Buenos Aires, Argentina",si,679000.0,13580.0,53288132,-34.55212884897959,-58.45887407551021
USD 800,"Palermo, Capital Federal",$ 1 Expensas,1.0,35.0,"Mario Bravo 1344,Palermo, Capital Federal, Buenos Aires, Argentina",si,776000.0,22171.42857142857,53288160,-34.59429091,-58.41463073
$ 450.000,"Parque Centenario, Capital Federal",$ 62.000 Expensas,3.0,63.0,"FRIAS 100,Parque Centenario, Capital Federal, Buenos Aires, Argentina",no,450000.0,7142.857142857143,53288222,,
USD 750,"Recoleta, Capital Federal",$ 90.000 Expensas,2.0,48.0,"Arenales 3049,Recoleta, Capital Federal, Buenos Aires, Argentina",si,727500.0,15156.25,53288225,-34.58972782653061,-58.407497924489796
$ 350.000,"Palermo Hollywood, Palermo",$ 45.000 Expensas,38.0,41.0,"costa rica 6050,Palermo Hollywood, Palermo, Buenos Aires, Argentina",no,350000.0,8536.585365853658,53288246,-34.57906570612245,-58.43939812653061
$ 330.000,"Palermo, Capital Federal",$ 37.000 Expensas,1.0,30.0,"Paraguay 3433,Palermo, Capital Federal, Buenos Aires, Argentina",no,330000.0,11000.0,53288257,-34.59274297346939,-58.413815353061224
$ 740.000,"San Nicolás, Capital Federal",$ 99.000 Expensas,7.0,125.0,"Paraná 608,San Nicolás, Capital Federal, Buenos Aires, Argentina",no,740000.0,5920.0,53288278,-34.60157782244898,-58.38813436122449
USD 450,"Palermo, Capital Federal",$ 70.000 Expensas,1.0,38.0,"Tte. Benjamín Matienzo 2539,Palermo, Capital Federal, Buenos Aires, Argentina",si,436500.0,11486.842105263158,53288327,,
USD 1.150,"Belgrano C, Belgrano",$ 50.000 Expensas,3.0,78.0,"Teodoro Garcia  al 2500 A Partir DEL 15/05/2024,Belgrano C, Belgrano, Buenos Aires, Argentina",si,1115500.0,14301.28205128205,53288379,,
USD 800,"Palermo Hollywood, Palermo",$ 100.000 Expensas,1.0,32.0,"Dorrego 1865,Palermo Hollywood, Palermo, Buenos Aires, Argentina",si,776000.0,24250.0,53288455,-34.580508650000006,-58.4419800625
USD 450,"San Telmo, Capital Federal",,1.0,41.0,,si,436500.0,10646.341463414634,53288545,46.3144754,11.0480288
USD 990,"Palermo, Capital Federal",$ 80.000 Expensas,3.0,98.0,"Cabello 3854,Palermo, Capital Federal, Buenos Aires, Argentina",si,960300.0,9798.979591836734,53288665,-34.57995908163265,-58.4135880877551
USD 450,"Recoleta, Capital Federal",$ 62.000 Expensas,2.0,55.0,,si,436500.0,7936.363636363636,53288667,46.3144754,11.0480288
USD 800,"Núñez, Capital Federal",$ 1 Expensas,1.0,35.0,"Av. del Libertador 7766,Núñez, Capital Federal, Buenos Aires, Argentina",si,776000.0,22171.42857142857,53288669,-34.54301604285715,-58.461890265306124
USD 800,"Núñez, Capital Federal",$ 1 Expensas,1.0,40.0,"Vuelta de Obligado 3352,Núñez, Capital Federal, Buenos Aires, Argentina",si,776000.0,19400.0,53288676,-34.550402765306124,-58.46570247755102
USD 1.200,"Palermo Chico, Palermo",$ 182.000 Expensas,4.0,110.0,"Av. Gral. Las Heras  al 3900,Palermo Chico, Palermo, Buenos Aires, Argentina",si,1164000.0,10581.818181818182,53288682,,
USD 800,"Núñez, Capital Federal",$ 1 Expensas,1.0,40.0,"Vuelta de Obligado 3352,Núñez, Capital Federal, Buenos Aires, Argentina",si,776000.0,19400.0,53288687,-34.550402765306124,-58.46570247755102
USD 800,"Núñez, Capital Federal",$ 1 Expensas,1.0,40.0,"Avenida 11 de Septiembre 2721,Núñez, Capital Federal, Buenos Aires, Argentina",si,776000.0,19400.0,53288690,,
USD 900,"Belgrano C, Belgrano",$ 1 Expensas,2.0,50.0,"Avenida 11 de Septiembre 1630,Belgrano C, Belgrano, Buenos Aires, Argentina",si,873000.0,17460.0,53288694,,
USD 900,"Belgrano R, Belgrano",$ 1 Expensas,2.0,55.0,"Av. Olazábal 3090,Belgrano R, Belgrano, Buenos Aires, Argentina",si,873000.0,15872.727272727272,53288697,-34.5662754,-58.4685789
$ 280.000,"Boedo, Capital Federal",$ 41.000 Expensas,1.0,28.0,"Avenida Independencia al 4000,Boedo, Capital Federal, Buenos Aires, Argentina",no,280000.0,10000.0,53288744,-34.6219737,-58.4270847
$ 440.000,"Boedo, Capital Federal",,3.0,78.0,"JUAN DE GARAY 3500,Boedo, Capital Federal, Buenos Aires, Argentina",no,440000.0,5641.025641025641,53288746,-34.6311051,-58.4143281
$ 440.000,"Floresta Norte, Floresta",$ 49.000 Expensas,3.0,58.0,"Felipe Vallese 3800,Floresta Norte, Floresta, Buenos Aires, Argentina",no,440000.0,7586.206896551724,53288804,,
$ 450.000,"Palermo, Capital Federal",,1.0,36.0,"Fray Justo Santa Maria de Oro  al 2300,Palermo, Capital Federal, Buenos Aires, Argentina",no,450000.0,12500.0,53288923,-34.5741978,-58.420022
USD 6.500,"Puerto Madero, Capital Federal",,3.0,330.0,"Petrona Eyle al 400,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,6305000.0,19106.060606060608,53288955,-34.6147943,-58.3620722
USD 450,"Palermo, Capital Federal",,1.0,40.0,"ORO 2500,Palermo, Capital Federal, Buenos Aires, Argentina",si,436500.0,10912.5,53289053,-34.5848736,-58.4293933
USD 800,"Villa Devoto, Capital Federal",$ 85.000 Expensas,3.0,77.0,"Av. Francisco Beiró al 3600,Villa Devoto, Capital Federal, Buenos Aires, Argentina",si,776000.0,10077.922077922078,53289342,-34.5967231,-58.4970443
USD 1.400,"Recoleta, Capital Federal",$ 124.000 Expensas,5.0,293.0,"Anchorena al 1200,Recoleta, Capital Federal, Buenos Aires, Argentina",si,1358000.0,4634.81228668942,53289408,-34.5966868,-58.4074122
$ 220.000,"San Telmo, Capital Federal",,1.0,30.0,"Piedras 1216,Buenos aires Argentina,San Telmo, Capital Federal, Buenos Aires, Argentina",no,220000.0,7333.333333333333,53289520,,
$ 280.000,"Almagro, Capital Federal",$ 32.200 Expensas,2.0,54.0,"AVENIDA RIVADAVIA 3454,Almagro, Capital Federal, Buenos Aires, Argentina",no,280000.0,5185.185185185185,53289738,-34.610898863265305,-58.41509692653061
USD 1,"Palermo, Capital Federal",$ 80.000 Expensas,3.0,1.0,"Medrano al 1600,Palermo, Capital Federal, Buenos Aires, Argentina",si,970.0,970.0,53289739,-34.5896376,-58.4178224
$ 270.000,"Monte Castro, Capital Federal",$ 30.000 Expensas,2.0,43.0,"mercedes 2300,Monte Castro, Capital Federal, Buenos Aires, Argentina",no,270000.0,6279.069767441861,53289755,-34.6141639,-58.5008023
$ 280.000,"Parque Chacabuco, Capital Federal",$ 30.000 Expensas,2.0,36.0,"Doblas al 900,Parque Chacabuco, Capital Federal, Buenos Aires, Argentina",no,280000.0,7777.777777777777,53312912,-34.6396008,-58.4264217
USD 1.500,"Recoleta, Capital Federal",,3.0,85.0,,si,1455000.0,17117.647058823528,53330720,46.3144754,11.0480288
$ 540.000,"Colegiales, Capital Federal",$ 65.000 Expensas,3.0,55.0,"E Martinez 1300,Colegiales, Capital Federal, Buenos Aires, Argentina",no,540000.0,9818.181818181818,53330906,-34.5808559,-58.4460243
$ 260.000,"Balvanera, Capital Federal",$ 18.000 Expensas,1.0,28.0,,no,260000.0,9285.714285714286,53331012,46.3144754,11.0480288
$ 400.000,"San Telmo, Capital Federal",$ 37.000 Expensas,2.0,45.0,"Humberto Primo  600,San Telmo, Capital Federal, Buenos Aires, Argentina",no,400000.0,8888.888888888889,53331048,-34.6208339,-58.3740779
$ 300.000,"Congreso, Capital Federal",$ 30.000 Expensas,1.0,20.0,"Salta  100,Congreso, Capital Federal, Buenos Aires, Argentina",no,300000.0,15000.0,53331065,,
USD 700,"Núñez, Capital Federal",$ 120.000 Expensas,2.0,58.0,"Arribeños 3200,Núñez, Capital Federal, Buenos Aires, Argentina",si,679000.0,11706.896551724138,53331097,-34.5483208,-58.4582464
$ 270.000,"Centro / Microcentro, Capital Federal",$ 28.000 Expensas,1.0,30.0,,no,270000.0,9000.0,53331213,46.3144754,11.0480288
$ 650.000,"Caballito, Capital Federal",$ 55.000 Expensas,2.0,70.0,"AV. DIRECTORIO 777,Caballito, Capital Federal, Buenos Aires, Argentina",no,650000.0,9285.714285714286,53331261,-34.62853171020408,-58.438220093877554
$ 500.000,"Recoleta, Capital Federal",$ 70.000 Expensas,2.0,57.0,"Recoleta,Recoleta, Capital Federal, Buenos Aires, Argentina",no,500000.0,8771.929824561403,53331395,-34.5844572,-58.3930376
$ 490.000,"Palermo, Capital Federal",$ 87.000 Expensas,3.0,65.0,"Bonpland  al 1500,Palermo, Capital Federal, Buenos Aires, Argentina",no,490000.0,7538.461538461538,53331479,-34.5770144,-58.4301924
$ 350.000,"Belgrano, Capital Federal",$ 35.000 Expensas,2.0,40.0,"Amenabar  al 1900,Belgrano, Capital Federal, Buenos Aires, Argentina",no,350000.0,8750.0,53331604,-34.5667612,-58.4554133
$ 450.000,"Retiro, Capital Federal",$ 64.000 Expensas,2.0,47.0,"San Marín 900,Retiro, Capital Federal, Buenos Aires, Argentina",no,450000.0,9574.468085106382,53331636,,
USD 3.000,"Puerto Madero, Capital Federal",,3.0,150.0,"Rosario Vera Peñaloza  al 500,Puerto Madero, Capital Federal, Buenos Aires, Argentina",si,2910000.0,19400.0,53332092,-34.6177811,-58.3632061
