Precio,Barrios,Expensas,Ambientes,MetrosCuadrados,Direccion,Dolarizado,PrecioPesos,PrecioM2Pesos,ID,Barrio_geopy,Barrio_Recod,Corredor,DireccionNorm,Latitud,Longitud
USD 800,"Recoleta, Capital Federal",$ 170.000 Expensas,3.0,87.0,Santa Fe  al 1900,si,1148000.0,13195.402298850575,53865583,Recoleta,RECOLETA,NORTE,"Santa Fe 1900,Recoleta, Ciudad de Buenos Aires, Argentina",-34.595961,-58.3932128
USD 1.100,"Recoleta, Capital Federal",$ 196.040 Expensas,4.0,121.0,Pres. José Evaristo Uriburu  al 1200,si,1578500.0,13045.454545454546,53462517,Recoleta,RECOLETA,NORTE,"Pres. José Evaristo Uriburu 1200,Recoleta, Ciudad de Buenos Aires, Argentina",,
$ 1.300.000,"Recoleta, Capital Federal",,4.0,135.0,Av. del Libertador al 900,no,1300000.0,9629.62962962963,53716018,Recoleta,RECOLETA,NORTE,"Av. del Libertador 900,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5872079,-58.3850469
USD 1.200,"Recoleta, Capital Federal",,4.0,125.0,Riobamba 1000,si,1722000.0,13776.0,53680745,Recoleta,RECOLETA,NORTE,"Riobamba 1000,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5947491,-58.3945711
USD 650,"Recoleta, Capital Federal",$ 140.000 Expensas,,49.0,Rodriguez Peña al 2000,si,932750.0,19035.714285714286,53089163,Recoleta,RECOLETA,NORTE,"Rodriguez Peña 2000,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5881583,-58.3862579
USD 1.600,"Recoleta, Capital Federal",,1.0,46.0,Guido al 1900,si,2296000.0,49913.04347826087,53263870,Recoleta,RECOLETA,NORTE,"Guido 1900,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5916035,-58.3879618
USD 1.000,"Recoleta, Capital Federal",$ 157.000 Expensas,4.0,97.0,Callao al 1900,si,1435000.0,14793.814432989691,53586243,Recoleta,RECOLETA,NORTE,"Callao 1900,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5996372,-58.3926756
USD 500,"Recoleta, Capital Federal",$ 57.010 Expensas,2.0,55.0,Av. Pueyrredon al 2300,si,717500.0,13045.454545454546,53569421,Recoleta,RECOLETA,NORTE,"Av. Pueyrredon 2300,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5869192,-58.3964545
USD 3.500,"Recoleta, Capital Federal",$ 300.000 Expensas,5.0,220.0,Posadas 1500,si,5022500.0,22829.545454545456,53933574,Recoleta,RECOLETA,NORTE,"Posadas 1500,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5876633,-58.3870302
USD 5.000,"Recoleta, Capital Federal",$ 400.000 Expensas,4.0,245.0,"Juncal 3100, Entre Coronel Diaz y Bulnes",si,7175000.0,29285.714285714286,53893841,Recoleta,RECOLETA,NORTE,"Juncal 3100, Entre Coronel Diaz y Bulnes,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 900,"Recoleta, Capital Federal",$ 120.000 Expensas,3.0,70.0,Talcahuano al 1200,si,1291500.0,18450.0,53778602,Recoleta,RECOLETA,NORTE,"Talcahuano 1200,Recoleta, Ciudad de Buenos Aires, Argentina",,
$ 1.500.000,"Recoleta, Capital Federal",$ 312.000 Expensas,5.0,135.0,Libertador  al 900,no,1500000.0,11111.111111111111,53473320,Recoleta,RECOLETA,NORTE,"Libertador 900,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5872079,-58.3850469
USD 800,"Recoleta, Capital Federal",$ 70.000 Expensas,4.0,120.0,Av Córdoba  al 1400,si,1148000.0,9566.666666666666,53366267,Recoleta,RECOLETA,NORTE,"Av Córdoba 1400,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5984691,-58.4037393
USD 1.200,"Recoleta, Capital Federal",$ 210.000 Expensas,3.0,120.0,Paraná  al 1200,si,1722000.0,14350.0,53175770,Recoleta,RECOLETA,NORTE,"Paraná 1200,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5983588,-58.3882086
USD 2.800,"Recoleta, Capital Federal",$ 580.000 Expensas,5.0,313.0,Av Alvear  1500 1°,si,4018000.0,12837.0607028754,53788014,Recoleta,RECOLETA,NORTE,"Av Alvear 1500 1°,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5860803,-58.39034
$ 250.000,"Recoleta, Capital Federal",$ 70.000 Expensas,1.0,33.0,Montevideo  al 700,no,250000.0,7575.757575757576,53735497,Recoleta,RECOLETA,NORTE,"Montevideo 700,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5941537,-58.3900418
USD 1.100,"Recoleta, Capital Federal",$ 136.000 Expensas,5.0,112.0,Libertad al 1600,si,1578500.0,14093.75,53786735,Recoleta,RECOLETA,NORTE,"Libertad 1600,Recoleta, Ciudad de Buenos Aires, Argentina",,
$ 330.000,"Recoleta, Capital Federal",$ 117.000 Expensas,1.0,50.0,Arenales al 2400,no,330000.0,6600.0,53921588,Recoleta,RECOLETA,NORTE,"Arenales 2400,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5938595,-58.4006252
USD 1.000,"Recoleta, Capital Federal",,3.0,80.0,Av. Pueyrredón y Vicente López,si,1435000.0,17937.5,53872062,Recoleta,RECOLETA,NORTE,"Av. Pueyrredón y Vicente López,Recoleta, Ciudad de Buenos Aires, Argentina",,
$ 430.000,"Recoleta, Capital Federal",$ 70.000 Expensas,2.0,45.0,Montevideo 1100,no,430000.0,9555.555555555555,53905941,Recoleta,RECOLETA,NORTE,"Montevideo 1100,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5943096,-58.3900395
USD 2.800,"Recoleta, Capital Federal",$ 580.000 Expensas,5.0,313.0,Av Alvear  1500 1°,si,4018000.0,12837.0607028754,53788014,Recoleta,RECOLETA,NORTE,"Av Alvear 1500 1°,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5860803,-58.39034
$ 250.000,"Recoleta, Capital Federal",$ 70.000 Expensas,1.0,33.0,Montevideo  al 700,no,250000.0,7575.757575757576,53735497,Recoleta,RECOLETA,NORTE,"Montevideo 700,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5941537,-58.3900418
USD 1.100,"Recoleta, Capital Federal",$ 136.000 Expensas,5.0,112.0,Libertad al 1600,si,1578500.0,14093.75,53786735,Recoleta,RECOLETA,NORTE,"Libertad 1600,Recoleta, Ciudad de Buenos Aires, Argentina",,
$ 330.000,"Recoleta, Capital Federal",$ 117.000 Expensas,1.0,50.0,Arenales al 2400,no,330000.0,6600.0,53921588,Recoleta,RECOLETA,NORTE,"Arenales 2400,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5938595,-58.4006252
USD 1.000,"Recoleta, Capital Federal",,3.0,80.0,Av. Pueyrredón y Vicente López,si,1435000.0,17937.5,53872062,Recoleta,RECOLETA,NORTE,"Av. Pueyrredón y Vicente López,Recoleta, Ciudad de Buenos Aires, Argentina",,
$ 430.000,"Recoleta, Capital Federal",$ 70.000 Expensas,2.0,45.0,Montevideo 1100,no,430000.0,9555.555555555555,53905941,Recoleta,RECOLETA,NORTE,"Montevideo 1100,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5943096,-58.3900395
USD 1.700,"Recoleta, Capital Federal",,3.0,180.0,Quintana al 400,si,2439500.0,13552.777777777777,53717513,Recoleta,RECOLETA,NORTE,"Quintana 400,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5892802,-58.3889375
USD 7.000,"Recoleta, Capital Federal",,5.0,400.0,Av. Alvear al 1300,si,10045000.0,25112.5,53182261,Recoleta,RECOLETA,NORTE,"Av. Alvear 1300,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5860803,-58.39034
USD 1.200,"Recoleta, Capital Federal",$ 200.000 Expensas,4.0,115.0,Posadas al 1500,si,1722000.0,14973.91304347826,53421154,Recoleta,RECOLETA,NORTE,"Posadas 1500,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5876633,-58.3870302
$ 750.000,"Recoleta, Capital Federal",$ 70.000 Expensas,3.0,80.0,Junin al 1300,no,750000.0,9375.0,53635141,Recoleta,RECOLETA,NORTE,"Junin 1300,Recoleta, Ciudad de Buenos Aires, Argentina",-34.593138,-58.3969474
$ 300.000,"Recoleta, Capital Federal",$ 45.000 Expensas,1.0,30.0,Ayacucho al 800,no,300000.0,10000.0,53824240,Recoleta,RECOLETA,NORTE,"Ayacucho 800,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5868093,-58.3883365
$ 1.000.000,"Recoleta, Capital Federal",,3.0,102.0,Alquiler Departamento Recoleta,no,1000000.0,9803.921568627451,53530740,Recoleta,RECOLETA,NORTE,"Alquiler Departamento Recoleta,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 900,"Recoleta, Capital Federal",$ 200.000 Expensas,4.0,118.0,Juncal al 2100,si,1291500.0,10944.915254237289,53525390,Recoleta,RECOLETA,NORTE,"Juncal 2100,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5929828,-58.3974001
USD 1.600,"Recoleta, Capital Federal",$ 55.751 Expensas,3.0,82.0,Posadas al 1300,si,2296000.0,28000.0,43802699,Recoleta,RECOLETA,NORTE,"Posadas 1300,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5888945,-58.3848641
USD 1.100,"Recoleta, Capital Federal",$ 127.000 Expensas,2.0,58.0,Junin al 1500,si,1578500.0,27215.51724137931,53407732,Recoleta,RECOLETA,NORTE,"Junin 1500,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5909079,-58.3950701
USD 5.000,"Recoleta, Capital Federal",,6.0,500.0,Jean Jaures al 900,si,7175000.0,14350.0,51029870,Recoleta,RECOLETA,NORTE,"Jean Jaures 900,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5969997,-58.4065198
USD 430,"Recoleta, Capital Federal",$ 130.000 Expensas,2.0,46.0,Suipacha al 900,si,617050.0,13414.130434782608,53789545,Recoleta,RECOLETA,NORTE,"Suipacha 900,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 1.100,"Recoleta, Capital Federal",$ 220.000 Expensas,4.0,120.0,Rodriguez Peña al 2000,si,1578500.0,13154.166666666666,53925193,Recoleta,RECOLETA,NORTE,"Rodriguez Peña 2000,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5881583,-58.3862579
USD 4.200,"Recoleta, Capital Federal",$ 980.000 Expensas,6.0,264.0,Alvear al 1900,si,6027000.0,22829.545454545456,53183987,Recoleta,RECOLETA,NORTE,"Alvear 1900,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5897793,-58.3859223
USD 1.500,"Recoleta, Capital Federal",$ 289.488 Expensas,4.0,142.0,Juncal al 800,si,2152500.0,15158.450704225352,53698729,Recoleta,RECOLETA,NORTE,"Juncal 800,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5928429,-58.3875543
USD 1.000,"Recoleta, Capital Federal",$ 80.000 Expensas,3.0,85.0,Av.libertador  al 800,si,1435000.0,16882.352941176472,52416712,Recoleta,RECOLETA,NORTE,"Av.libertador 800,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5832419,-58.396548
USD 1.800,"Recoleta, Capital Federal",$ 170.000 Expensas,5.0,231.0,Av. Santa fe  al 900,si,2583000.0,11181.818181818182,53211827,Recoleta,RECOLETA,NORTE,"Av. Santa fe 900,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5951299,-58.3998639
$ 580.000,"Recoleta, Capital Federal",$ 146.000 Expensas,2.0,60.0,Arenales al 1500,no,580000.0,9666.666666666666,53772018,Recoleta,RECOLETA,NORTE,"Arenales 1500,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5947542,-58.38843
USD 1.500,"Recoleta, Capital Federal",$ 170.000 Expensas,4.0,155.0,Av. Las Heras al 2900,si,2152500.0,13887.09677419355,53590265,Recoleta,RECOLETA,NORTE,"Av. Las Heras 2900,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5835751,-58.4019373
$ 270.000,"Recoleta, Capital Federal",$ 80.000 Expensas,1.0,20.0,Rodriguez Peña  al 1000,no,270000.0,13500.0,53901343,Recoleta,RECOLETA,NORTE,"Rodriguez Peña 1000,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5937235,-58.3921615
USD 4.000,"Recoleta, Capital Federal",$ 890.000 Expensas,5.0,318.0,Parera al 100,si,5740000.0,18050.314465408806,51322114,Recoleta,RECOLETA,NORTE,"Parera 100,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 1.800,"Recoleta, Capital Federal",$ 110.000 Expensas,4.0,119.0,Marcelo T. de Alvear al 1200,si,2583000.0,21705.882352941175,53282388,Recoleta,RECOLETA,NORTE,"Marcelo T. de Alvear 1200,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5957898,-58.4028789
$ 580.000,"Recoleta, Capital Federal",$ 146.000 Expensas,2.0,60.0,Arenales al 1500,no,580000.0,9666.666666666666,53772018,Recoleta,RECOLETA,NORTE,"Arenales 1500,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5947542,-58.38843
USD 1.500,"Recoleta, Capital Federal",$ 170.000 Expensas,4.0,155.0,Av. Las Heras al 2900,si,2152500.0,13887.09677419355,53590265,Recoleta,RECOLETA,NORTE,"Av. Las Heras 2900,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5835751,-58.4019373
$ 270.000,"Recoleta, Capital Federal",$ 80.000 Expensas,1.0,20.0,Rodriguez Peña  al 1000,no,270000.0,13500.0,53901343,Recoleta,RECOLETA,NORTE,"Rodriguez Peña 1000,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5937235,-58.3921615
USD 4.000,"Recoleta, Capital Federal",$ 890.000 Expensas,5.0,318.0,Parera al 100,si,5740000.0,18050.314465408806,51322114,Recoleta,RECOLETA,NORTE,"Parera 100,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 1.800,"Recoleta, Capital Federal",$ 110.000 Expensas,4.0,119.0,Marcelo T. de Alvear al 1200,si,2583000.0,21705.882352941175,53282388,Recoleta,RECOLETA,NORTE,"Marcelo T. de Alvear 1200,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5957898,-58.4028789
USD 2.800,"Recoleta, Capital Federal",$ 305.000 Expensas,5.0,200.0,Av. Callao al 1200,si,4018000.0,20090.0,53752108,Recoleta,RECOLETA,NORTE,"Av. Callao 1200,Recoleta, Ciudad de Buenos Aires, Argentina",-34.599582,-58.3929512
USD 500,"Recoleta, Capital Federal",$ 80.000 Expensas,2.0,63.0,Callao al al 700,si,717500.0,11388.888888888889,53932383,Recoleta,RECOLETA,NORTE,"Callao al 700,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5864338,-58.3856433
USD 1.300,"Recoleta, Capital Federal",$ 400.000 Expensas,3.0,142.0,Av Pueyrredon al 2400,si,1865500.0,13137.323943661971,53928825,Recoleta,RECOLETA,NORTE,"Av Pueyrredon 2400,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5863331,-58.3951772
$ 300.000,"Recoleta, Capital Federal",$ 40.000 Expensas,1.0,21.0,French al 2800,no,300000.0,14285.714285714286,53876979,Recoleta,RECOLETA,NORTE,"French 2800,Recoleta, Ciudad de Buenos Aires, Argentina",-34.588866,-58.402968
USD 1.700,"Recoleta, Capital Federal",$ 507.436 Expensas,6.0,261.0,Avenida Callao al 1500,si,2439500.0,9346.743295019158,53895288,Recoleta,RECOLETA,NORTE,"Avenida Callao 1500,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5917982,-58.3920665
USD 800,"Recoleta, Capital Federal",$ 212.908 Expensas,4.0,83.0,Arenales al 3000,si,1148000.0,13831.325301204819,53911533,Recoleta,RECOLETA,NORTE,"Arenales 3000,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5903026,-58.4070039
USD 1.900,"Recoleta, Capital Federal",$ 197.000 Expensas,3.0,81.0,Libertad  al 1600 y Libertador Recoleta,si,2726500.0,33660.49382716049,53858645,Recoleta,RECOLETA,NORTE,"Libertad 1600 y Libertador Recoleta,Recoleta, Ciudad de Buenos Aires, Argentina",,
$ 700.000,"Recoleta, Capital Federal",$ 120.000 Expensas,2.0,62.0,José Andrés Pacheco de Melo 2000,no,700000.0,11290.322580645161,53688967,Recoleta,RECOLETA,NORTE,"José Andrés Pacheco de Melo 2000,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 800,"Recoleta, Capital Federal",$ 178.000 Expensas,3.0,62.0,Pacheco de Melo al 1900,si,1148000.0,18516.129032258064,53640988,Recoleta,RECOLETA,NORTE,"Pacheco de Melo 1900,Recoleta, Ciudad de Buenos Aires, Argentina",-34.591938,-58.3938411
USD 1.400,"Recoleta, Capital Federal",$ 400.000 Expensas,4.0,111.0,Peña 3000,si,2009000.0,18099.099099099098,53835972,Recoleta,RECOLETA,NORTE,"Peña 3000,Recoleta, Ciudad de Buenos Aires, Argentina",-34.586551,-58.404421
USD 1.000,"Recoleta, Capital Federal",,3.0,73.0,Ayacucho al 2000,si,1435000.0,19657.534246575342,53933596,Recoleta,RECOLETA,NORTE,"Ayacucho 2000,Recoleta, Ciudad de Buenos Aires, Argentina",-34.587738,-58.389403
USD 10.000,"Recoleta, Capital Federal",,7.0,380.0,Bioy Casares  al 2000,si,14350000.0,37763.15789473684,52536584,Recoleta,RECOLETA,NORTE,"Bioy Casares 2000,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5864734,-58.3889154
USD 600,"Recoleta, Capital Federal",,2.0,43.0,Avenida Las Heras al 2000,si,861000.0,20023.25581395349,53740912,Recoleta,RECOLETA,NORTE,"Avenida Las Heras 2000,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5902141,-58.3939177
USD 1.200,"Recoleta, Capital Federal",,3.0,65.0,"Departamento en Alquiler, 3 Ambientes, en Recoleta, Capital Federal,  Caba",si,1722000.0,26492.30769230769,53813250,Recoleta,RECOLETA,NORTE,"Departamento en Alquiler, 3 Ambientes, en Recoleta, Capital Federal, Caba,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 700,"Recoleta, Capital Federal",,2.0,55.0,Arenales  al 1100,si,1004500.0,18263.636363636364,53805433,Recoleta,RECOLETA,NORTE,"Arenales 1100,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5949117,-58.3920283
USD 900,"Recoleta, Capital Federal",$ 127.738 Expensas,3.0,100.0,Uruguay al 1200,si,1291500.0,12915.0,53546577,Recoleta,RECOLETA,NORTE,"Uruguay 1200,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5916775,-58.3878755
USD 1.000,"Recoleta, Capital Federal",,3.0,70.0,Vicente Lopez al 1800,si,1435000.0,20500.0,53762078,Recoleta,RECOLETA,NORTE,"Vicente Lopez 1800,Recoleta, Ciudad de Buenos Aires, Argentina",-34.591041,-58.3908579
USD 950,"Recoleta, Capital Federal",$ 165.002 Expensas,3.0,77.0,Ayacucho  1800 9°,si,1363250.0,17704.545454545456,53795480,Recoleta,RECOLETA,NORTE,"Ayacucho 1800 9°,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5868093,-58.3883365
USD 1.600,"Recoleta, Capital Federal",$ 254.000 Expensas,4.0,179.0,Parana al 1100,si,2296000.0,12826.815642458101,45596533,Recoleta,RECOLETA,NORTE,"Parana 1100,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5983588,-58.3882086
$ 370.000,"Recoleta, Capital Federal",$ 60.000 Expensas,2.0,45.0,Avenida Cordoba y Uriburu,no,370000.0,8222.222222222223,53605290,Recoleta,RECOLETA,NORTE,"Avenida Cordoba y Uriburu,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 1.450,"Recoleta, Capital Federal",,2.0,49.0,Austria 1900,si,2080750.0,42464.28571428572,53915818,Recoleta,RECOLETA,NORTE,"Austria 1900,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5896647,-58.4064516
USD 700,"Recoleta, Capital Federal",,4.0,100.0,Arenales 900,si,1004500.0,10045.0,53586852,Recoleta,RECOLETA,NORTE,"Arenales 900,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5947491,-58.3945711
USD 3.200,"Recoleta, Capital Federal",,5.0,208.0,"guido 2600, Recoleta",si,4592000.0,22076.923076923078,52149024,Recoleta,RECOLETA,NORTE,"guido 2600, Recoleta,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5854428,-58.3963398
USD 4.200,"Recoleta, Capital Federal",,5.0,200.0,JUNCAL 2000,si,6027000.0,30135.0,50845274,Recoleta,RECOLETA,NORTE,"JUNCAL 2000,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5934719,-58.3955369
USD 1.400,"Recoleta, Capital Federal",,3.0,84.0,Posadas 1572,si,2009000.0,23916.666666666668,53128341,Recoleta,RECOLETA,NORTE,"Posadas 1572,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5871289,-58.38796652857143
USD 910,"Recoleta, Capital Federal",$ 250.000 Expensas,2.0,54.0,Austria 1901,si,1305850.0,24182.40740740741,53244888,Recoleta,RECOLETA,NORTE,"Austria 1901,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5896636,-58.4061171
USD 1.300,"Recoleta, Capital Federal",,4.0,131.0,Uruguay 1200,si,1865500.0,14240.458015267175,52190973,Recoleta,RECOLETA,NORTE,"Uruguay 1200,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5916775,-58.3878755
USD 3.500,"Recoleta, Capital Federal",$ 330.000 Expensas,6.0,220.0,Posadas al 1500,si,5022500.0,22829.545454545456,52946279,Recoleta,RECOLETA,NORTE,"Posadas 1500,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5876633,-58.3870302
USD 380,"Recoleta, Capital Federal",,1.0,30.0,Arenales al 2200 Recoleta,si,545300.0,18176.666666666668,53925415,Recoleta,RECOLETA,NORTE,"Arenales 2200 Recoleta,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5943838,-58.3979793
USD 1.200,"Recoleta, Capital Federal",,3.0,90.0,Azcuenaga 1.570,si,1722000.0,19133.333333333332,53928760,Recoleta,RECOLETA,NORTE,"Azcuenaga 1.570,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5915145,-58.3981219
USD 800,"Recoleta, Capital Federal",$ 158.000 Expensas,4.0,143.0,Cerrito 1000,si,1148000.0,8027.972027972028,53754146,Recoleta,RECOLETA,NORTE,"Cerrito 1000,Recoleta, Ciudad de Buenos Aires, Argentina",,
$ 1.300.000,"Recoleta, Capital Federal",$ 22.033 Expensas,4.0,116.0,Talcahuano 1200,no,1300000.0,11206.896551724138,53628552,Recoleta,RECOLETA,NORTE,"Talcahuano 1200,Recoleta, Ciudad de Buenos Aires, Argentina",,
$ 1.900.000,"Recoleta, Capital Federal",$ 270.000 Expensas,3.0,145.0,Callao al 1500,no,1900000.0,13103.448275862069,53699285,Recoleta,RECOLETA,NORTE,"Callao 1500,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5917982,-58.3920665
USD 1.300,"Recoleta, Capital Federal",$ 100.000 Expensas,3.0,121.0,azcuenaga 1000,si,1865500.0,15417.355371900827,53920430,Recoleta,RECOLETA,NORTE,"azcuenaga 1000,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5980137,-58.4006614
USD 115.000,"Recoleta, Capital Federal",$ 165.000 Expensas,1.0,31.0,Uriburu ,si,165025000.0,5323387.096774193,47461014,Recoleta,RECOLETA,NORTE,"Uriburu ,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5897136,-58.3953116
USD 2.700,"Recoleta, Capital Federal",$ 628.000 Expensas,6.0,282.0,Guido 2620,si,3874500.0,13739.36170212766,52373314,Recoleta,RECOLETA,NORTE,"Guido 2620,Recoleta, Ciudad de Buenos Aires, Argentina",-34.58503017142857,-58.39698413265306
USD 1.000,"Recoleta, Capital Federal",,3.0,65.0,Aguero 1948,si,1435000.0,22076.923076923078,53874727,Recoleta,RECOLETA,NORTE,"Aguero 1948,Recoleta, Ciudad de Buenos Aires, Argentina",-34.589076765306125,-58.403803904081634
$ 790.000,"Recoleta, Capital Federal",$ 170.000 Expensas,3.0,86.0,JUNCAL 1966 CABA,no,790000.0,9186.046511627907,53913030,Recoleta,RECOLETA,NORTE,"JUNCAL 1966 CABA,Recoleta, Ciudad de Buenos Aires, Argentina",-34.59354548571429,-58.39516518979592
USD 500,"Recoleta, Capital Federal",$ 80.000 Expensas,2.0,40.0,Guido ,si,717500.0,17937.5,53333478,Recoleta,RECOLETA,NORTE,"Guido ,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5908129,-58.3889268
$ 630.000,"Recoleta, Capital Federal",$ 90.000 Expensas,3.0,66.0,Juncal 1380,no,630000.0,9545.454545454546,53761452,Recoleta,RECOLETA,NORTE,"Juncal 1380,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5928764,-58.389231
USD 2.500,"Recoleta, Capital Federal",$ 693.000 Expensas,5.0,228.0,Pereyra Lucena 2600,si,3587500.0,15734.649122807017,46469016,Recoleta,RECOLETA,NORTE,"Pereyra Lucena 2600,Recoleta, Ciudad de Buenos Aires, Argentina",,
USD 1.150,"Recoleta, Capital Federal",$ 200.000 Expensas,3.0,70.0,arenales 1100,si,1650250.0,23575.0,53823479,Recoleta,RECOLETA,NORTE,"arenales 1100,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5949117,-58.3920283
USD 3.300,"Recoleta, Capital Federal",$ 600.000 Expensas,5.0,260.0,Copernico al 2300,si,4735500.0,18213.46153846154,53597667,Recoleta,RECOLETA,NORTE,"Copernico 2300,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5858544,-58.3981596
$ 800.000,"Recoleta, Capital Federal",$ 75.000 Expensas,4.0,84.0,Junín al 1500,no,800000.0,9523.809523809523,53706085,Recoleta,RECOLETA,NORTE,"Junín 1500,Recoleta, Ciudad de Buenos Aires, Argentina",-34.5909079,-58.3950701
