Precio,Barrios,Expensas,Ambientes,MetrosCuadrados,Direccion,Dolarizado,PrecioPesos,PrecioM2Pesos,ID,Barrio_geopy,Barrio_Recod,Corredor,DireccionNorm,Latitud,Longitud
$ 780.000,"Villa Urquiza, Capital Federal",$ 200.000 Expensas,3.0,110.0,Juramento al 5100,no,780000.0,7090.909090909091,47952900,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Juramento 5100,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5783801,-58.4826553
$ 330.000,"Villa Urquiza, Capital Federal",$ 115.000 Expensas,2.0,38.0,Av. Olazábal 4682,no,330000.0,8684.21052631579,48453467,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Av. Olazábal 4682,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.574039148979594,-58.48137564285714
$ 350.000,"Villa Urquiza, Capital Federal",$ 45.000 Expensas,2.0,45.0,"RIVERA, PEDRO 3968. Entre Estomba y Tronador",no,350000.0,7777.777777777777,47623178,Villa Urquiza,VILLA URQUIZA,NOROESTE,"RIVERA, PEDRO 3968. Entre Estomba y Tronador,Villa Urquiza, Ciudad de Buenos Aires, Argentina",,
$ 780.000,"Villa Urquiza, Capital Federal",$ 200.000 Expensas,3.0,110.0,Juramento al 5100,no,780000.0,7090.909090909091,47952900,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Juramento 5100,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5783801,-58.4826553
$ 550.000,"Villa Urquiza, Capital Federal",$ 120.000 Expensas,2.0,52.0,Monroe  4820,no,550000.0,10576.923076923076,26354858,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Monroe 4820,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.57239031224489,-58.482844079591835
$ 650.000,"Villa Urquiza, Capital Federal",$ 160.000 Expensas,3.0,65.0,Mendoza 5800,no,650000.0,10000.0,30043840,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Mendoza 5800,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5811706,-58.4904314
USD 700.000,"Villa Urquiza, Capital Federal",,2.0,74.0,Dirección no informada,si,1004500000.0,13574324.324324325,53211252,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Dirección no informada,Villa Urquiza, Ciudad de Buenos Aires, Argentina",,
$ 400.000,"Villa Urquiza, Capital Federal",$ 58.000 Expensas,2.0,53.0,"CONGRESO, AVDA. 4900. Entre Diaz colodrero",no,400000.0,7547.169811320755,53206861,Villa Urquiza,VILLA URQUIZA,NOROESTE,"CONGRESO, AVDA. 4900. Entre Diaz colodrero,Villa Urquiza, Ciudad de Buenos Aires, Argentina",,
$ 6.000.000,"Villa Urquiza, Capital Federal",,,1.0,Mendoza al 4900,no,6000000.0,6000000.0,53282026,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Mendoza 4900,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5757071,-58.4815936
$ 350.000,"Villa Urquiza, Capital Federal",$ 28.000 Expensas,1.0,30.0,Lugones  al 2200,no,350000.0,11666.666666666666,53336183,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Lugones 2200,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5732649,-58.4777136
$ 6.000.000,"Villa Urquiza, Capital Federal",,,1.0,Mendoza al 4900,no,6000000.0,6000000.0,53281240,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Mendoza 4900,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5757071,-58.4815936
$ 350.000,"Villa Urquiza, Capital Federal",$ 28.000 Expensas,1.0,30.0,Lugones  al 2200,no,350000.0,11666.666666666666,53336183,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Lugones 2200,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5732649,-58.4777136
$ 6.000.000,"Villa Urquiza, Capital Federal",,,1.0,Mendoza al 4900,no,6000000.0,6000000.0,53281240,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Mendoza 4900,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5757071,-58.4815936
$ 300.000,"Villa Urquiza, Capital Federal",$ 34.000 Expensas,2.0,45.0,Olazabal ,no,300000.0,6666.666666666667,53140055,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Olazabal ,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5785835,-58.4894951
$ 300.000,"Villa Urquiza, Capital Federal",$ 34.000 Expensas,2.0,45.0,Olazabal ,no,300000.0,6666.666666666667,53140055,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Olazabal ,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5785835,-58.4894951
$ 320.000,"Villa Urquiza, Capital Federal",$ 50.000 Expensas,1.0,38.0,TRIUNVIRATO AV. 3500,no,320000.0,8421.052631578947,44187202,Villa Urquiza,VILLA URQUIZA,NOROESTE,"TRIUNVIRATO AV. 3500,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5781765,-58.4804184
USD 480,"Villa Urquiza, Capital Federal",,3.0,72.0,Altolaguirre ,si,688800.0,9566.666666666666,53854941,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Altolaguirre ,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5821752,-58.4867548
USD 480,"Villa Urquiza, Capital Federal",,3.0,72.0,Altolaguirre ,si,688800.0,9566.666666666666,53854941,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Altolaguirre ,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5821752,-58.4867548
$ 350.000,"Villa Urquiza, Capital Federal",$ 92.000 Expensas,2.0,39.0,Estomba al 1400,no,350000.0,8974.358974358975,54116413,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Estomba 1400,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.566826,-58.4745993
$ 550.000,"Villa Urquiza, Capital Federal",,2.0,50.0,"MILLER 2300. Entre Olazabal, av.",no,550000.0,11000.0,53828532,Villa Urquiza,VILLA URQUIZA,NOROESTE,"MILLER 2300. Entre Olazabal, av.,Villa Urquiza, Ciudad de Buenos Aires, Argentina",,
$ 420.000,"Villa Urquiza, Capital Federal",$ 102.000 Expensas,2.0,47.0,Tomas Le Breton  5000 2°,no,420000.0,8936.170212765957,53770876,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Tomas Le Breton 5000 2°,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5684656,-58.4860873
$ 315.000,"Villa Urquiza, Capital Federal",$ 60.000 Expensas,1.0,36.0,Monroe al 4500,no,315000.0,8750.0,53769901,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Monroe 4500,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.570595,-58.4797805
$ 290.000,"Villa Urquiza, Capital Federal",$ 71.000 Expensas,2.0,40.0,Mariano Acha al 2500,no,290000.0,7250.0,53849825,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Mariano Acha 2500,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5701959,-58.479024
$ 270.000,"Villa Urquiza, Capital Federal",$ 47.500 Expensas,2.0,32.0,Juramento 4500,no,270000.0,8437.5,53825442,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Juramento 4500,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5739965,-58.4768142
$ 320.000,"Villa Urquiza, Capital Federal",$ 70.000 Expensas,2.0,30.0,Mariano Acha  2500 8°,no,320000.0,10666.666666666666,53807153,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Mariano Acha 2500 8°,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5691521,-58.4798679
$ 600.000,"Villa Urquiza, Capital Federal",$ 95.903 Expensas,3.0,60.0,olazabal 4600. Entre Av. alvarez thomas y Fernandez blanco,no,600000.0,10000.0,53991550,Villa Urquiza,VILLA URQUIZA,NOROESTE,"olazabal 4600. Entre Av. alvarez thomas y Fernandez blanco,Villa Urquiza, Ciudad de Buenos Aires, Argentina",,
$ 300.000,"Villa Urquiza, Capital Federal",$ 70.000 Expensas,1.0,38.0,Alvarez Thomas ,no,300000.0,7894.736842105263,53996635,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Alvarez Thomas ,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5701871,-58.4849787
$ 380.000,"Villa Urquiza, Capital Federal",$ 50.000 Expensas,2.0,48.0,Av de  los Incas 4814,no,380000.0,7916.666666666667,53687602,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Av de los Incas 4814,Villa Urquiza, Ciudad de Buenos Aires, Argentina",,
$ 380.000,"Villa Urquiza, Capital Federal",$ 50.000 Expensas,2.0,48.0,Av de  los Incas 4814,no,380000.0,7916.666666666667,53687602,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Av de los Incas 4814,Villa Urquiza, Ciudad de Buenos Aires, Argentina",,
$ 250.000,"Villa Urquiza, Capital Federal",$ 91.000 Expensas,1.0,28.0,Avenida Triunvirato 3700,no,250000.0,8928.57142857143,54059824,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Avenida Triunvirato 3700,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5781765,-58.4804184
$ 300.000,"Villa Urquiza, Capital Federal",$ 48.000 Expensas,1.0,32.0,ARISMENDI 2468,no,300000.0,9375.0,54067775,Villa Urquiza,VILLA URQUIZA,NOROESTE,"ARISMENDI 2468,Villa Urquiza, Ciudad de Buenos Aires, Argentina",,
USD 340,"Villa Urquiza, Capital Federal",$ 50.000 Expensas,1.0,46.0,CALDAS 1939 CABA ,si,487900.0,10606.521739130434,53512634,Villa Urquiza,VILLA URQUIZA,NOROESTE,"CALDAS 1939 CABA ,Villa Urquiza, Ciudad de Buenos Aires, Argentina",,
USD 390,"Villa Urquiza, Capital Federal",$ 38.000 Expensas,1.0,44.0,Gamarra 1800,si,559650.0,12719.318181818182,53889879,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Gamarra 1800,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5798805,-58.4805925
$ 390.000,"Villa Urquiza, Capital Federal",$ 45.000 Expensas,1.0,30.0,Roosevelt  al 5600,no,390000.0,13000.0,53856651,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Roosevelt 5600,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5767105,-58.4925138
$ 350.000,"Villa Urquiza, Capital Federal",$ 35.000 Expensas,1.0,35.0,Pasaje Behring al 2500,no,350000.0,10000.0,53892510,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Pasaje Behring 2500,Villa Urquiza, Ciudad de Buenos Aires, Argentina",,
USD 60,"Villa Urquiza, Capital Federal",,3.0,70.0,Bauness 2163,si,86100.0,1230.0,51412820,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Bauness 2163,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.57694020408164,-58.485375469387755
USD 600,"Villa Urquiza, Capital Federal",,1.0,42.0,Olazabal y Triunvirato ,si,861000.0,20500.0,52565317,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Olazabal y Triunvirato ,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5751517,-58.4834151
$ 490.000,"Villa Urquiza, Capital Federal",$ 60.000 Expensas,2.0,48.0,TASSO 2666,no,490000.0,10208.333333333334,52586312,Villa Urquiza,VILLA URQUIZA,NOROESTE,"TASSO 2666,Villa Urquiza, Ciudad de Buenos Aires, Argentina",,
$ 450.000,"Villa Urquiza, Capital Federal",,2.0,36.0,Naon 2456,no,450000.0,12500.0,52594280,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Naon 2456,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.567067957142854,-58.47322463877551
$ 400.000,"Villa Urquiza, Capital Federal",$ 93.170 Expensas,2.0,45.0,Olazabal al 5100,no,400000.0,8888.888888888889,54285059,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Olazabal 5100,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.576513,-58.485728
$ 570.000,"Villa Urquiza, Capital Federal",$ 61.000 Expensas,3.0,54.0,Galván 3063,no,570000.0,10555.555555555557,54309618,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Galván 3063,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.567288226530614,-58.487030295918366
USD 450,"Villa Urquiza, Capital Federal",$ 140.000 Expensas,3.0,75.0,Burela 2570,si,645750.0,8610.0,54295262,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Burela 2570,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.57620617346939,-58.493222424489794
$ 670.000,"Villa Urquiza, Capital Federal",,3.0,56.0,La Pampa 3900,no,670000.0,11964.285714285714,54296429,Villa Urquiza,VILLA URQUIZA,NOROESTE,"La Pampa 3900,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5735184,-58.4689466
$ 460.000,"Villa Urquiza, Capital Federal",$ 82.700 Expensas,2.0,44.0,Juramento 5300,no,460000.0,10454.545454545454,54307056,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Juramento 5300,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5795047,-58.4847129
$ 360.000,"Villa Urquiza, Capital Federal",$ 95.000 Expensas,1.0,36.0,Doctor Pedro Ignacio Rivera 4949,no,360000.0,10000.0,54268906,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Doctor Pedro Ignacio Rivera 4949,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.57107633061225,-58.48677751836735
$ 450.000,"Villa Urquiza, Capital Federal",$ 29.000 Expensas,2.0,40.0,Manuela Pedraza al 5500,no,450000.0,11250.0,54268975,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Manuela Pedraza 5500,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5668695,-58.4956669
$ 570.000,"Villa Urquiza, Capital Federal",$ 95.000 Expensas,2.0,71.0,Avenida Álvarez Thomas 3000,no,570000.0,8028.169014084507,54273930,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Avenida Álvarez Thomas 3000,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.572909,-58.481612
$ 480.000,"Villa Urquiza, Capital Federal",$ 73.000 Expensas,2.0,37.0,Bauness 2100,no,480000.0,12972.972972972972,54336273,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Bauness 2100,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.57801,-58.484754
$ 500.000,"Villa Urquiza, Capital Federal",$ 70.000 Expensas,2.0,43.0,Lugones  al 2200,no,500000.0,11627.906976744183,54336377,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Lugones 2200,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5732649,-58.4777136
$ 420.000,"Villa Urquiza, Capital Federal",$ 72.500 Expensas,1.0,37.0,P Rivera 5836 1 F,no,420000.0,11351.351351351352,54318666,Villa Urquiza,VILLA URQUIZA,NOROESTE,"P Rivera 5836 1 F,Villa Urquiza, Ciudad de Buenos Aires, Argentina",,
$ 300.000,"Villa Urquiza, Capital Federal",,1.0,35.0,baunes 1969,no,300000.0,8571.42857142857,54325667,Villa Urquiza,VILLA URQUIZA,NOROESTE,"baunes 1969,Villa Urquiza, Ciudad de Buenos Aires, Argentina",,
$ 380.000,"Villa Urquiza, Capital Federal",$ 80.000 Expensas,1.0,33.0,Ávalos 1900,no,380000.0,11515.151515151516,54322036,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Ávalos 1900,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5795581,-58.481934
$ 300.000,"Villa Urquiza, Capital Federal",$ 75.122 Expensas,1.0,34.0,Nahuel Huapi al 4900,no,300000.0,8823.529411764706,54319722,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Nahuel Huapi 4900,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.570103,-58.486479
$ 300.000,"Villa Urquiza, Capital Federal",$ 80.000 Expensas,1.0,36.0,Avenida Monroe 5800,no,300000.0,8333.333333333334,54319813,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Avenida Monroe 5800,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.579266,-58.4950197
$ 800.000,"Villa Urquiza, Capital Federal",$ 140.000 Expensas,2.0,69.0,Av. Monroe 4900,no,800000.0,11594.202898550724,54318382,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Av. Monroe 4900,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5667132,-58.4734374
$ 1.100.000,"Villa Urquiza, Capital Federal",,4.0,75.0,Echeverria al 5100,no,1100000.0,14666.666666666666,54258733,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Echeverria 5100,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5794555,-58.481811
$ 750.000,"Villa Urquiza, Capital Federal",$ 30.000 Expensas,3.0,60.0,Tomas Lebreton 4700,no,750000.0,12500.0,54293806,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Tomas Lebreton 4700,Villa Urquiza, Ciudad de Buenos Aires, Argentina",,
$ 300.000,"Villa Urquiza, Capital Federal",,1.0,25.0,Avda Los Incas  5000,no,300000.0,12000.0,54338535,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Avda Los Incas 5000,Villa Urquiza, Ciudad de Buenos Aires, Argentina",,
$ 300.000,"Villa Urquiza, Capital Federal",$ 55.000 Expensas,1.0,35.0,Llerena 2550 3º A,no,300000.0,8571.42857142857,54339285,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Llerena 2550 3º A,Villa Urquiza, Ciudad de Buenos Aires, Argentina",,
USD 350,"Villa Urquiza, Capital Federal",$ 38.000 Expensas,1.0,30.0,Gamarra 1800,si,502250.0,16741.666666666668,54339380,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Gamarra 1800,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5798805,-58.4805925
$ 450.000,"Villa Urquiza, Capital Federal",,3.0,60.0,Triunvirato al 2800,no,450000.0,7500.0,54339416,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Triunvirato 2800,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5706391,-58.49104
$ 430.000,"Villa Urquiza, Capital Federal",$ 25.000 Expensas,2.0,47.0,La Pampa 4800,no,430000.0,9148.936170212766,54291056,Villa Urquiza,VILLA URQUIZA,NOROESTE,"La Pampa 4800,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.57808215,-58.47692025927471
$ 450.000,"Villa Urquiza, Capital Federal",$ 80.000 Expensas,1.0,47.0,Valdenegro,no,450000.0,9574.468085106382,54308809,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Valdenegro,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5673553,-58.4856479
$ 450.000,"Villa Urquiza, Capital Federal",$ 80.000 Expensas,1.0,47.0,Valdenegro,no,450000.0,9574.468085106382,54308809,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Valdenegro,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5673553,-58.4856479
$ 350.000,"Villa Urquiza, Capital Federal",$ 55.000 Expensas,1.0,33.0,Monroe al 5700,no,350000.0,10606.060606060606,54295737,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Monroe 5700,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5782015,-58.4928954
$ 630.000,"Villa Urquiza, Capital Federal",$ 65.000 Expensas,1.0,34.0,Calle Pacheco 2700,no,630000.0,18529.41176470588,54311291,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Calle Pacheco 2700,Villa Urquiza, Ciudad de Buenos Aires, Argentina",,
$ 350.000,"Villa Urquiza, Capital Federal",$ 55.000 Expensas,1.0,33.0,Monroe al 5700,no,350000.0,10606.060606060606,54295737,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Monroe 5700,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5782015,-58.4928954
$ 630.000,"Villa Urquiza, Capital Federal",$ 65.000 Expensas,1.0,34.0,Calle Pacheco 2700,no,630000.0,18529.41176470588,54311291,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Calle Pacheco 2700,Villa Urquiza, Ciudad de Buenos Aires, Argentina",,
USD 550,"Villa Urquiza, Capital Federal",$ 100.000 Expensas,2.0,51.0,Le Breton al 5000,si,789250.0,15475.490196078432,54317573,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Le Breton 5000,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.569996,-58.4883495
$ 599.000,"Villa Urquiza, Capital Federal",$ 140.000 Expensas,2.0,65.0,Blanco Encalada 4200,no,599000.0,9215.384615384615,54325500,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Blanco Encalada 4200,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5701719,-58.4772876
$ 350.000,"Villa Urquiza, Capital Federal",$ 33.300 Expensas,2.0,40.0,Olazabal al 4300,no,350000.0,8750.0,54308857,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Olazabal 4300,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5717316,-58.4773899
USD 450,"Villa Urquiza, Capital Federal",$ 93.000 Expensas,2.0,40.0,Olazabal 4762 11-b,si,645750.0,16143.75,54314609,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Olazabal 4762 11-b,Villa Urquiza, Ciudad de Buenos Aires, Argentina",,
$ 450.000,"Villa Urquiza, Capital Federal",$ 120.000 Expensas,2.0,47.0,Monroe  3800 1°,no,450000.0,9574.468085106382,54314918,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Monroe 3800 1°,Villa Urquiza, Ciudad de Buenos Aires, Argentina",,
USD 650,"Villa Urquiza, Capital Federal",$ 230.000 Expensas,2.0,47.0,Sucre 4200,si,932750.0,19845.744680851065,54286825,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Sucre 4200,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5741169,-58.4724221
$ 400.000,"Villa Urquiza, Capital Federal",$ 90.000 Expensas,3.0,39.0,Avenida Olazábal 5200,no,400000.0,10256.410256410256,54256907,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Avenida Olazábal 5200,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.577083,-58.486735
$ 500.000,"Villa Urquiza, Capital Federal",$ 85.000 Expensas,3.0,70.0,La Pampa  4800,no,500000.0,7142.857142857143,54319339,Villa Urquiza,VILLA URQUIZA,NOROESTE,"La Pampa 4800,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.57808215,-58.47692025927471
USD 700,"Villa Urquiza, Capital Federal",,3.0,70.0,"Monroe 4622, Villa Urquiza, Capital Federal, Argentina.",si,1004500.0,14350.0,54326764,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Monroe 4622, Villa Urquiza, Capital Federal, Argentina.,Villa Urquiza, Ciudad de Buenos Aires, Argentina",,
$ 325.000,"Villa Urquiza, Capital Federal",$ 25.000 Expensas,1.0,29.0,Díaz Colodrero 3400,no,325000.0,11206.896551724138,54350985,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Díaz Colodrero 3400,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5652191,-58.4923545
$ 650.000,"Villa Urquiza, Capital Federal",$ 115.000 Expensas,3.0,66.0,Bauness al 2700,no,650000.0,9848.484848484848,54359774,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Bauness 2700,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5728559,-58.489576
$ 430.000,"Villa Urquiza, Capital Federal",,2.0,36.0,AV CONGRESO 4700,no,430000.0,11944.444444444443,54374370,Villa Urquiza,VILLA URQUIZA,NOROESTE,"AV CONGRESO 4700,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.567379,-58.48544
$ 400.000,"Villa Urquiza, Capital Federal",$ 57.000 Expensas,2.0,37.0,Nahuel Huapi 4100,no,400000.0,10810.81081081081,54332341,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Nahuel Huapi 4100,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5655512,-58.4786994
$ 380.000,"Villa Urquiza, Capital Federal",$ 50.000 Expensas,1.0,40.0,Ceretti 3000,no,380000.0,9500.0,54332345,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Ceretti 3000,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.573527,-58.496945
$ 550.000,"Villa Urquiza, Capital Federal",$ 133.000 Expensas,2.0,1.0,Bauness al 1900,no,550000.0,550000.0,54361929,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Bauness 1900,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5801358,-58.482947
$ 320.000,"Villa Urquiza, Capital Federal",$ 48.000 Expensas,1.0,45.0,Achega 3562,no,320000.0,7111.111111111111,54179964,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Achega 3562,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.56825819591837,-58.50487221428571
$ 550.000,"Villa Urquiza, Capital Federal",$ 80.000 Expensas,2.0,50.0,Roseti 2135,no,550000.0,11000.0,54187011,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Roseti 2135,Villa Urquiza, Ciudad de Buenos Aires, Argentina",,
$ 500.000,"Villa Urquiza, Capital Federal",$ 140.000 Expensas,3.0,60.0,Monroe 4500,no,500000.0,8333.333333333334,54382551,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Monroe 4500,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.570595,-58.4797805
$ 700.000,"Villa Urquiza, Capital Federal",$ 1 Expensas,2.0,77.0,Condarco al 4800,no,700000.0,9090.90909090909,54378649,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Condarco 4800,Villa Urquiza, Ciudad de Buenos Aires, Argentina",,
$ 550.000,"Villa Urquiza, Capital Federal",,2.0,45.0,Manuela Pedraza 4820,no,550000.0,12222.222222222224,54377334,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Manuela Pedraza 4820,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.56333975510204,-58.48827412244898
$ 350.000,"Villa Urquiza, Capital Federal",$ 91.500 Expensas,1.0,37.0,Rivera  al 4800,no,350000.0,9459.45945945946,54267787,Villa Urquiza,VILLA URQUIZA,NOROESTE,"Rivera 4800,Villa Urquiza, Ciudad de Buenos Aires, Argentina",-34.5703432,-58.4842531
